5.8109e-08,3.6195e-06,3.8539e-05,0.00019333,0.00063912,0.0016296,0.0034946,0.0066284,0.011473,0.018495,0.028169,0.040953,0.057278,0.077535,0.10207,0.13118,0.16509,0.20398,0.24798,0.29713,0.35144,0.41084,0.47523,0.54445,0.61829,0.69653,0.77889,0.86508,0.95479,1.0477,1.1435,1.2417,1.3422,1.4446,1.5485,1.6537,1.7598,1.8666,1.974,2.0816,2.1893,2.2969,2.4042,2.5113,2.6179,2.724,2.8296,2.9346,3.0391,3.1431,3.2465,3.3495,3.4521,3.5544,3.6564,3.7583,3.8601,3.962,4.0641,4.1665,4.2693,4.3726,4.4766,4.5813,4.687,4.7936,4.9014,5.0104,5.1208,5.2325,5.3458,5.4607,5.5773,5.6956,5.8158,5.9379,6.062,6.1881,6.3162,6.4465,6.579,6.7137,6.8506,6.9897,7.1311,7.2749,7.4209,7.5693,7.72,7.873,8.0283,8.1859,8.3459,8.5081,8.6727,8.8395,9.0086,9.1799,9.3535,9.5293
6.1382e-08,3.8296e-06,4.0844e-05,0.00020516,0.00067883,0.001732,0.0037154,0.0070471,0.012193,0.019642,0.029885,0.043392,0.060602,0.081903,0.10764,0.13808,0.17345,0.21391,0.25953,0.31035,0.36633,0.42737,0.49333,0.56401,0.63918,0.71858,0.80189,0.8888,0.97898,1.0721,1.1677,1.2656,1.3654,1.4668,1.5694,1.6729,1.7772,1.8819,1.9868,2.0918,2.1967,2.3013,2.4055,2.5093,2.6126,2.7153,2.8174,2.919,3.0201,3.1206,3.2207,3.3204,3.4199,3.5191,3.6183,3.7175,3.8168,3.9164,4.0163,4.1167,4.2178,4.3196,4.4223,4.526,4.6308,4.7368,4.8442,4.9529,5.0632,5.1751,5.2887,5.4041,5.5214,5.6405,5.7617,5.8849,6.0101,6.1376,6.2672,6.399,6.5331,6.6694,6.8081,6.949,7.0923,7.2379,7.3858,7.5361,7.6886,7.8435,8.0007,8.1602,8.322,8.486,8.6523,8.8209,8.9917,9.1647,9.3399,9.5173
6.4724e-08,4.0446e-06,4.321e-05,0.00021731,0.00071973,0.0018375,0.003943,0.0074785,0.012933,0.020819,0.031642,0.045884,0.063985,0.086335,0.11326,0.14503,0.18184,0.22381,0.27101,0.32342,0.38097,0.44354,0.51093,0.58292,0.65925,0.7396,0.82365,0.91106,1.0015,1.0945,1.1898,1.2871,1.386,1.4861,1.5872,1.6889,1.7911,1.8936,1.996,2.0983,2.2003,2.3019,2.403,2.5036,2.6036,2.703,2.8019,2.9002,2.9981,3.0955,3.1925,3.2894,3.386,3.4826,3.5793,3.6762,3.7734,3.8711,3.9694,4.0683,4.1681,4.2689,4.3707,4.4738,4.5782,4.6839,4.7912,4.9001,5.0107,5.1231,5.2373,5.3535,5.4717,5.5919,5.7142,5.8387,5.9654,6.0943,6.2254,6.3589,6.4946,6.6327,6.7731,6.9158,7.0608,7.2082,7.3579,7.5099,7.6643,7.8209,7.9798,8.141,8.3044,8.4701,8.638,8.8081,8.9804,9.1548,9.3314,9.51
6.8134e-08,4.2646e-06,4.5636e-05,0.0002298,0.00076179,0.0019462,0.0041775,0.0079225,0.013695,0.022027,0.03344,0.048425,0.067426,0.090825,0.11894,0.15202,0.19023,0.23368,0.28238,0.33631,0.39533,0.4593,0.52799,0.60114,0.67844,0.75955,0.84414,0.93183,1.0223,1.115,1.2098,1.3062,1.4039,1.5026,1.602,1.7018,1.8018,1.9019,2.0017,2.1013,2.2004,2.299,2.3971,2.4946,2.5915,2.6878,2.7836,2.8789,2.9738,3.0684,3.1627,3.257,3.3512,3.4456,3.5402,3.6352,3.7307,3.8269,3.9239,4.0218,4.1207,4.2209,4.3222,4.425,4.5293,4.6352,4.7428,4.8521,4.9633,5.0764,5.1915,5.3087,5.428,5.5494,5.6731,5.799,5.9271,6.0576,6.1903,6.3254,6.4628,6.6026,6.7447,6.8891,7.0358,7.1849,7.3362,7.4899,7.6458,7.804,7.9645,8.1272,8.2921,8.4592,8.6285,8.7999,8.9734,9.149,9.3267,9.5064
7.1609e-08,4.4893e-06,4.812e-05,0.00024263,0.00080504,0.002058,0.0044187,0.0083791,0.014477,0.023264,0.035277,0.051014,0.070918,0.095366,0.12466,0.15903,0.19861,0.24348,0.29364,0.34899,0.40939,0.47464,0.54449,0.61863,0.69673,0.77843,0.86336,0.95112,1.0413,1.1336,1.2276,1.323,1.4194,1.5165,1.614,1.7118,1.8095,1.9071,2.0044,2.1012,2.1975,2.2932,2.3883,2.4828,2.5768,2.6702,2.7631,2.8556,2.9479,3.0399,3.1318,3.2238,3.316,3.4085,3.5014,3.5949,3.6892,3.7843,3.8804,3.9776,4.076,4.1758,4.2771,4.3799,4.4844,4.5907,4.6988,4.8088,4.9209,5.0349,5.1511,5.2694,5.39,5.5128,5.6379,5.7652,5.8949,6.0269,6.1612,6.2979,6.4369,6.5783,6.722,6.868,7.0163,7.1669,7.3198,7.4749,7.6323,7.792,7.9538,8.1178,8.284,8.4523,8.6227,8.7952,8.9697,9.1463,9.3249,9.5054
7.5149e-08,4.7188e-06,5.0663e-05,0.00025577,0.00084946,0.0021729,0.0046667,0.0088482,0.015279,0.02453,0.037152,0.053647,0.074458,0.099951,0.13041,0.16604,0.20697,0.25321,0.30474,0.36144,0.42311,0.48953,0.56039,0.63537,0.7141,0.79621,0.88128,0.96894,1.0588,1.1504,1.2434,1.3376,1.4325,1.5278,1.6234,1.719,1.8145,1.9095,2.0042,2.0983,2.1918,2.2847,2.377,2.4687,2.5599,2.6506,2.7409,2.8309,2.9208,3.0106,3.1004,3.1905,3.281,3.3719,3.4635,3.5559,3.6492,3.7435,3.8391,3.9359,4.0342,4.134,4.2354,4.3386,4.4436,4.5505,4.6593,4.7702,4.8832,4.9984,5.1158,5.2354,5.3573,5.4815,5.608,5.7368,5.868,6.0015,6.1374,6.2756,6.4162,6.559,6.7042,6.8517,7.0014,7.1534,7.3077,7.4642,7.6229,7.7837,7.9467,8.1119,8.2791,8.4484,8.6197,8.7931,8.9684,9.1457,9.325,9.5062
7.8751e-08,4.9529e-06,5.3263e-05,0.00026925,0.00089504,0.002291,0.0049215,0.0093295,0.0161,0.025824,0.039063,0.056323,0.078042,0.10457,0.13619,0.17306,0.21528,0.26285,0.31568,0.37363,0.43647,0.50392,0.57567,0.65133,0.73054,0.81287,0.89793,0.98529,1.0745,1.1653,1.2573,1.35,1.4433,1.5369,1.6304,1.7238,1.8168,1.9094,2.0015,2.0929,2.1838,2.274,2.3636,2.4527,2.5413,2.6295,2.7174,2.8052,2.893,2.9808,3.0689,3.1575,3.2465,3.3363,3.4269,3.5184,3.6111,3.705,3.8003,3.8971,3.9954,4.0955,4.1973,4.301,4.4067,4.5144,4.6242,4.7361,4.8502,4.9666,5.0852,5.2062,5.3294,5.455,5.583,5.7133,5.8459,5.9809,6.1182,6.2579,6.3998,6.5441,6.6906,6.8394,6.9905,7.1437,7.2992,7.4568,7.6166,7.7785,7.9425,8.1086,8.2766,8.4467,8.6188,8.7929,8.9688,9.1467,9.3265,9.5082
8.2414e-08,5.1915e-06,5.592e-05,0.00028305,0.00094179,0.0024122,0.005183,0.0098231,0.016941,0.027146,0.041008,0.059038,0.081664,0.10923,0.14198,0.18006,0.22354,0.27237,0.32643,0.38555,0.44945,0.51782,0.5903,0.66651,0.74603,0.82843,0.91329,1.0002,1.0887,1.1785,1.2692,1.3605,1.452,1.5437,1.6351,1.7263,1.8169,1.9071,1.9966,2.0855,2.1737,2.2614,2.3485,2.4351,2.5213,2.6073,2.6931,2.779,2.8649,2.9511,3.0378,3.125,3.213,3.3019,3.3917,3.4828,3.5751,3.6689,3.7642,3.8611,3.9598,4.0603,4.1627,4.2671,4.3737,4.4823,4.5931,4.7062,4.8215,4.9391,5.0591,5.1814,5.306,5.433,5.5623,5.694,5.828,5.9644,6.103,6.244,6.3873,6.5328,6.6806,6.8306,6.9828,7.1371,7.2936,7.4523,7.613,7.7757,7.9405,8.1073,8.2761,8.4468,8.6195,8.7941,8.9705,9.1488,9.329,9.511
8.6136e-08,5.4345e-06,5.8633e-05,0.00029717,0.0009897,0.0025365,0.0054512,0.010329,0.017801,0.028493,0.042986,0.061789,0.085322,0.11391,0.14778,0.18704,0.23172,0.28176,0.33698,0.39717,0.46202,0.53119,0.60428,0.68089,0.76057,0.84288,0.92739,1.0137,1.1013,1.19,1.2793,1.369,1.4588,1.5484,1.6377,1.7266,1.8149,1.9026,1.9897,2.0761,2.1619,2.2472,2.332,2.4163,2.5004,2.5844,2.6684,2.7525,2.8369,2.9218,3.0073,3.0935,3.1807,3.2689,3.3584,3.4492,3.5414,3.6352,3.7307,3.828,3.9272,4.0284,4.1316,4.2369,4.3443,4.454,4.566,4.6802,4.7967,4.9156,5.0369,5.1605,5.2864,5.4147,5.5454,5.6784,5.8137,5.9513,6.0912,6.2334,6.3778,6.5245,6.6734,6.8244,6.9776,7.1329,7.2902,7.4497,7.6111,7.7746,7.94,8.1074,8.2767,8.4479,8.621,8.7959,8.9727,9.1513,9.3317,9.5139
8.9916e-08,5.6819e-06,6.1401e-05,0.00031161,0.0010388,0.0026639,0.005726,0.010847,0.01868,0.029867,0.044996,0.064573,0.089009,0.11861,0.15357,0.19398,0.23983,0.291,0.34731,0.40848,0.47417,0.54402,0.61759,0.69446,0.77415,0.85623,0.94025,1.0258,1.1124,1.1998,1.2877,1.3757,1.4636,1.5512,1.6384,1.7251,1.8111,1.8964,1.9812,2.0652,2.1487,2.2317,2.3144,2.3967,2.4789,2.5611,2.6435,2.7261,2.8093,2.8931,2.9777,3.0632,3.1498,3.2377,3.3269,3.4177,3.51,3.6041,3.7,3.7979,3.8977,3.9997,4.1037,4.21,4.3185,4.4293,4.5424,4.6578,4.7756,4.8958,5.0183,5.1431,5.2704,5.3999,5.5318,5.666,5.8025,5.9413,6.0824,6.2256,6.3711,6.5188,6.6686,6.8205,6.9745,7.1305,7.2886,7.4487,7.6108,7.7748,7.9407,8.1086,8.2783,8.4499,8.6233,8.7985,8.9755,9.1543,9.3348,9.5171
