3.2573e-08,2.0479e-06,2.2273e-05,0.00011522,0.00039321,0.0010316,0.0022662,0.0043876,0.0077339,0.01268,0.019623,0.028969,0.041122,0.056469,0.075379,0.098188,0.1252,0.15668,0.19285,0.23389,0.27994,0.33109,0.38739,0.44886,0.51544,0.58708,0.66366,0.74503,0.83103,0.92146,1.0161,1.1147,1.217,1.3227,1.4317,1.5435,1.6579,1.7746,1.8934,2.014,2.1362,2.2596,2.384,2.5093,2.6353,2.7617,2.8883,3.0151,3.1419,3.2686,3.3951,3.5213,3.6471,3.7725,3.8975,4.0221,4.1462,4.2698,4.393,4.5158,4.6383,4.7605,4.8824,5.0041,5.1258,5.2474,5.369,5.4908,5.6129,5.7353,5.8581,5.9814,6.1054,6.2301,6.3556,6.482,6.6094,6.7379,6.8676,6.9985,7.1308,7.2645,7.3997,7.5364,7.6748,7.8149,7.9568,8.1004,8.246,8.3935,8.543,8.6945,8.848,9.0037,9.1614,9.3214,9.4835,9.6479,9.8144,9.9833
3.4402e-08,2.1658e-06,2.3592e-05,0.00012219,0.00041741,0.0010959,0.0024087,0.0046646,0.0082223,0.013477,0.020846,0.03075,0.04361,0.059818,0.079749,0.10374,0.13209,0.16504,0.20283,0.24559,0.29346,0.3465,0.40474,0.46814,0.53665,0.61016,0.68854,0.7716,0.85916,0.95097,1.0468,1.1464,1.2494,1.3557,1.4648,1.5765,1.6906,1.8067,1.9246,2.0439,2.1645,2.2861,2.4085,2.5315,2.6548,2.7784,2.902,3.0256,3.149,3.2722,3.395,3.5175,3.6395,3.761,3.8821,4.0027,4.1229,4.2426,4.362,4.4811,4.5998,4.7184,4.8369,4.9553,5.0737,5.1923,5.3111,5.4303,5.5499,5.6699,5.7907,5.9121,6.0344,6.1576,6.2818,6.4072,6.5337,6.6615,6.7907,6.9213,7.0535,7.1872,7.3226,7.4598,7.5987,7.7395,7.8822,8.0269,8.1736,8.3223,8.4732,8.6261,8.7812,8.9385,9.0981,9.2598,9.4238,9.59,9.7586,9.9294
3.627e-08,2.2864e-06,2.4943e-05,0.00012935,0.00044231,0.001162,0.0025555,0.0049502,0.0087256,0.014298,0.022103,0.032578,0.046156,0.063238,0.084199,0.10938,0.13906,0.17349,0.21286,0.25732,0.30696,0.36182,0.4219,0.48714,0.55745,0.63269,0.71271,0.79727,0.88618,0.97915,1.0759,1.1762,1.2798,1.3862,1.4953,1.6067,1.7202,1.8354,1.952,2.0699,2.1887,2.3083,2.4284,2.5488,2.6695,2.7901,2.9106,3.031,3.151,3.2706,3.3899,3.5086,3.6269,3.7448,3.8621,3.979,4.0955,4.2117,4.3276,4.4432,4.5587,4.6741,4.7895,4.905,5.0207,5.1368,5.2532,5.3702,5.4878,5.6061,5.7252,5.8453,5.9664,6.0886,6.212,6.3367,6.4629,6.5904,6.7195,6.8503,6.9827,7.1169,7.2529,7.3908,7.5306,7.6724,7.8162,7.9622,8.1102,8.2604,8.4127,8.5673,8.7241,8.8832,9.0445,9.208,9.3739,9.5421,9.7125,9.8852
3.8175e-08,2.4096e-06,2.6328e-05,0.0001367,0.0004679,0.0012302,0.0027066,0.0052442,0.0092436,0.015142,0.023393,0.034451,0.048759,0.066724,0.088723,0.11509,0.1461,0.18198,0.22292,0.26904,0.32039,0.377,0.43884,0.50581,0.5778,0.65463,0.73611,0.822,0.91205,1.006,1.1035,1.2043,1.3081,1.4145,1.5233,1.6341,1.7466,1.8607,1.9759,2.092,2.2089,2.3263,2.444,2.5618,2.6796,2.7972,2.9146,3.0317,3.1483,3.2645,3.3803,3.4955,3.6103,3.7246,3.8384,3.9519,4.065,4.1779,4.2906,4.4031,4.5157,4.6283,4.7411,4.8542,4.9676,5.0816,5.1962,5.3114,5.4275,5.5445,5.6625,5.7816,5.902,6.0236,6.1467,6.2712,6.3972,6.5249,6.6543,6.7855,6.9185,7.0535,7.1903,7.3292,7.4702,7.6132,7.7584,7.9057,8.0552,8.207,8.361,8.5172,8.6758,8.8366,8.9997,9.1651,9.3328,9.5028,9.6751,9.8497
4.0116e-08,2.5354e-06,2.7745e-05,0.00014423,0.00049419,0.0013002,0.0028622,0.0055468,0.0097763,0.016008,0.024716,0.036368,0.051416,0.070274,0.093316,0.12087,0.1532,0.19053,0.233,0.28073,0.33374,0.39203,0.45552,0.52412,0.59765,0.67592,0.7587,0.84573,0.93674,1.0314,1.1294,1.2305,1.3343,1.4404,1.5486,1.6586,1.7701,1.8827,1.9963,2.1106,2.2254,2.3404,2.4555,2.5706,2.6855,2.8001,2.9144,3.0282,3.1416,3.2545,3.3669,3.4787,3.5902,3.7011,3.8118,3.9221,4.0321,4.142,4.2519,4.3617,4.4717,4.582,4.6926,4.8036,4.9152,5.0275,5.1406,5.2546,5.3696,5.4857,5.603,5.7216,5.8415,5.963,6.086,6.2106,6.337,6.4652,6.5952,6.7271,6.8609,6.9968,7.1348,7.2749,7.4171,7.5615,7.7081,7.857,8.0081,8.1615,8.3171,8.4751,8.6353,8.7979,8.9627,9.1299,9.2993,9.4711,9.6451,9.8214
4.2093e-08,2.6638e-06,2.9194e-05,0.00015195,0.00052116,0.0013721,0.003022,0.0058579,0.010324,0.016898,0.026071,0.038327,0.054125,0.073883,0.097971,0.12671,0.16035,0.1991,0.24308,0.29236,0.34697,0.40686,0.47192,0.54202,0.61697,0.69653,0.78046,0.86845,0.96021,1.0554,1.1537,1.2548,1.3584,1.4641,1.5715,1.6805,1.7906,1.9017,2.0135,2.1258,2.2383,2.3509,2.4634,2.5757,2.6877,2.7993,2.9105,3.0212,3.1314,3.241,3.3502,3.4589,3.5672,3.6751,3.7828,3.8902,3.9975,4.1048,4.2121,4.3197,4.4275,4.5357,4.6445,4.7539,4.8641,4.9751,5.0871,5.2002,5.3145,5.43,5.547,5.6654,5.7853,5.9069,6.0302,6.1553,6.2822,6.4111,6.5419,6.6747,6.8097,6.9467,7.0859,7.2273,7.371,7.5168,7.665,7.8154,7.9681,8.1231,8.2804,8.44,8.6019,8.7661,8.9326,9.1014,9.2725,9.4459,9.6216,9.7995
4.4104e-08,2.7947e-06,3.0674e-05,0.00015985,0.00054882,0.001446,0.0031863,0.0061774,0.010885,0.017809,0.027458,0.040327,0.056884,0.077548,0.10268,0.1326,0.16754,0.20768,0.25313,0.30393,0.36007,0.42147,0.48801,0.5595,0.63573,0.71644,0.80134,0.89012,0.98246,1.078,1.1764,1.2774,1.3805,1.4855,1.592,1.6997,1.8084,1.9178,2.0276,2.1377,2.2479,2.358,2.4679,2.5774,2.6865,2.7952,2.9033,3.011,3.1181,3.2247,3.3309,3.4366,3.542,3.6471,3.7521,3.8569,3.9618,4.0667,4.1719,4.2775,4.3835,4.4902,4.5975,4.7056,4.8147,4.9249,5.0361,5.1487,5.2626,5.3779,5.4948,5.6133,5.7335,5.8554,5.9793,6.105,6.2328,6.3625,6.4943,6.6283,6.7644,6.9028,7.0433,7.1861,7.3312,7.4785,7.6282,7.7802,7.9344,8.091,8.2499,8.4111,8.5746,8.7404,8.9085,9.0789,9.2515,9.4264,9.6036,9.783
4.6148e-08,2.928e-06,3.2186e-05,0.00016794,0.00057716,0.0015217,0.0033548,0.0065053,0.011461,0.018743,0.028876,0.042367,0.05969,0.081264,0.10745,0.13854,0.17476,0.21627,0.26315,0.31541,0.37301,0.43584,0.50375,0.57652,0.6539,0.7356,0.82132,0.91072,1.0035,1.0992,1.1975,1.2981,1.4006,1.5047,1.6101,1.7164,1.8235,1.9311,2.0389,2.1467,2.2545,2.362,2.4692,2.576,2.6823,2.7881,2.8933,2.998,3.1022,3.206,3.3093,3.4123,3.5151,3.6177,3.7202,3.8227,3.9255,4.0285,4.1319,4.2358,4.3404,4.4457,4.5519,4.6592,4.7675,4.877,4.9879,5.1002,5.214,5.3294,5.4465,5.5653,5.686,5.8086,5.9332,6.0598,6.1885,6.3193,6.4523,6.5874,6.7248,6.8645,7.0064,7.1507,7.2972,7.446,7.5972,7.7507,7.9064,8.0645,8.2249,8.3876,8.5526,8.7199,8.8895,9.0613,9.2353,9.4116,9.5901,9.7707
4.8226e-08,3.0637e-06,3.3728e-05,0.0001762,0.00060618,0.0015994,0.0035277,0.0068416,0.012052,0.019698,0.030323,0.044446,0.062541,0.085029,0.11226,0.14452,0.182,0.22485,0.27311,0.32678,0.38577,0.44995,0.51912,0.59305,0.67145,0.75401,0.84039,0.93024,1.0232,1.1189,1.2169,1.317,1.4187,1.5218,1.6259,1.7307,1.8361,1.9417,2.0474,2.1529,2.2583,2.3633,2.4678,2.5719,2.6754,2.7784,2.8808,2.9828,3.0843,3.1853,3.2861,3.3866,3.4869,3.5872,3.6876,3.7882,3.8891,3.9904,4.0924,4.195,4.2984,4.4028,4.5082,4.6148,4.7226,4.8319,4.9426,5.0549,5.1689,5.2846,5.4021,5.5215,5.6429,5.7663,5.8918,6.0194,6.1491,6.2811,6.4153,6.5517,6.6905,6.8315,6.9748,7.1205,7.2684,7.4187,7.5713,7.7262,7.8835,8.043,8.2048,8.3689,8.5353,8.7039,8.8748,9.0479,9.2232,9.4007,9.5803,9.762
5.0335e-08,3.2017e-06,3.53e-05,0.00018464,0.00063587,0.001679,0.0037049,0.0071862,0.012656,0.020675,0.0318,0.04656,0.065435,0.088838,0.11711,0.15052,0.18925,0.2334,0.283,0.33802,0.39833,0.46377,0.5341,0.60907,0.68836,0.77163,0.85853,0.94867,1.0417,1.1372,1.2348,1.3342,1.435,1.5368,1.6395,1.7427,1.8462,1.9498,2.0533,2.1566,2.2595,2.362,2.4639,2.5653,2.6662,2.7665,2.8663,2.9656,3.0645,3.1631,3.2615,3.3597,3.4579,3.5562,3.6548,3.7537,3.853,3.953,4.0537,4.1553,4.2579,4.3616,4.4665,4.5727,4.6804,4.7896,4.9004,5.013,5.1273,5.2435,5.3616,5.4818,5.604,5.7283,5.8548,5.9835,6.1144,6.2476,6.3831,6.5208,6.6609,6.8033,6.948,7.095,7.2443,7.396,7.55,7.7063,7.8649,8.0257,8.1889,8.3543,8.5219,8.6918,8.8638,9.038,9.2144,9.3929,9.5735,9.7562
